"instName","summary","museumPropertyName","log","lat","formatted_address","level","exact"
"黑龙江三五国防文化博物馆","三五国防文化馆位于哈尔滨市双城区新兴开发区，占地5万平方米，馆内设有军旗、军哥、军服、大阅兵、武器装备等展馆，收藏了1080位共和国的15000余幅书画摄影作品。","非国有","126.65565094364592","45.74035820566487","黑龙江省","省","0"
"肥城桃文化博物馆","肥城桃文化博物馆建筑面积1500平方米，馆藏桃木工艺精品3000余件，2014年9月正式开馆，并对社会免费开放。展馆设有肥城桃文化产业展示区、桃文化内涵展示区、桃文化民俗展示区、肥城桃木产业展示区、多媒体展示区、全国桃木旅游商品创新大赛区六个展区。","非国有","116.72223994419487","36.17900234466699","山东省泰安市泰山区文化博物馆","兴趣点","1"
"汉阳陵博物馆","以汉阳陵帝陵外藏坑、南阙门遗址和宗庙遗址，以及阳陵考古发掘成果的集中展示，反映西汉帝陵文化。特色藏品：着衣式陶俑、动物俑和汉代生活用具。","文物","108.94206060684834","34.443217344682125","湖北省武汉市汉阳区汉阳","兴趣点","1"
"文天祥祠","文天祥祠又称文丞相祠，是明、清两代祭祀南宋抗元英雄文天祥的祠堂。其旧址为元代文天祥被囚于大都（今北京）时的土牢。祠堂始建于明洪武九年（1 3 7 6 年），几经修葺。现有前后两个院落，坐北朝南，布局紧凑，庄严肃穆。前院东墙镶嵌着明代大书法家文征明所书《正气歌》刻石。过厅展示文天祥生平展。2 0 0 3 年又恢复了原堂屋内文天祥塑像、神龛、楹联、匾额、供桌等陈设。19 8 4 年文天祥祠对外开放，1992年被评为东城区爱国主义教育基地。","行业","116.4039609112417","39.93448010825356","[]","[]","1"
"永昌保卫战纪念馆","永昌保卫战纪念馆前身为永昌革命烈士陵园，占地面积6375平方米，展厅面积460平米。2013年成立了纪念馆，现有馆藏文物91件，基本陈列两个：“红西路军鏖战永昌”、“青少年教育和廉政展览”。是金昌市内唯一全面展现红西路军鏖战永昌历史的纪念馆，甘肃省爱国主义教育基地、国防教育基地、廉政教育基地、党史教育基地。","文物","112.54283229522572","26.888900963419466","[]","[]","1"
"滦南县潘家戴庄惨案纪念馆","滦南县潘家戴庄惨案纪念馆位于河北省滦南县潘家戴庄村，占地7300平方米，建筑面积2256平方米。是经河北省爱国主义教育基地建设领导小组批准，由省、市、县共同投资557万元在潘家戴庄惨案遗址上兴建的，1997年11月奠基，1998年3月动工，2000年4月竣工，2000年12月正式对外开放。到目前，累计接待观众上百万人次。\n惨案遗址一直是周边群众凭吊遇难同胞，追忆民族耻辱的重要爱国主义教育场所。潘家戴庄惨案纪念馆1993年被河北省人民政府确定为“省级重点文物保护单位”","文物","118.63961567801056","39.55998847850872","河北省唐山市滦南县潘家戴庄村","村庄","1"
"泰州单声珍藏文物馆","单声珍藏文物馆地处泰州市东进西路109号，由清代古建筑单毓华故居拓建而成。建筑面积750平方米，2010年2月奠基，2011年10月竣工。馆藏文物322件，为著名法学博士、爱国侨领、我国“立法促统”倡导者单声先生与已故夫人单姚莉莉收藏之精品。其中，海南黄花梨屏风、母子图单片为现夫人单桂秋林所赠。2010年，单声先生在全体家人的积极支持下，无偿捐赠给故乡泰州。馆内设瓷器类、杂项类、书画类三个展区。藏品大多年代久远，工艺精湛，其中不乏名家上乘之作，有些为稀世珍宝。单声珍藏文物馆充分展示了单声先生及其家人爱国爱乡的高尚情怀，对提升泰州城市文化内涵，促进文化泰州建设，激励人们报效祖国、建设家乡，具有积极的推动作用。","行业","119.9049035886828","32.496498735166504","江苏省泰州市海陵区单声珍藏文物馆","兴趣点","1"
"西北大学博物馆","以秦岭岩矿标本、古生物化石和古脊椎动物化石标本为主体的地球馆，以秦巴山区和黄土高原主要生物种类和珍稀、濒危动物、植物标本为主题的生物馆，以本校考古专业历年发掘的西北地区出土文物为主的基本陈列《文明之光》，以及《侯伯宇先进事迹展览》和《岳钰佛教造型展》两个专题展。特色藏品：岩矿标本、古生物化石、古脊椎动物化石、动植物标本、陶器、瓦当。","行业","108.9212188077477","34.251826839271594","陕西省西安市碑林区西北大学博物馆","兴趣点","1"
"泰州市姜堰区名人馆（高二适纪念馆）","泰州市姜堰区高二适纪念馆位于江苏省泰州市姜堰区古田路1号人民公园内，是江苏省环境教育基地、泰州市爱国主义教育基地、姜堰区文物保护单位。馆区占地面积约13000平方米，建筑面积约3500平方米，展厅面积约940平方米，文物库房24平方米。纪念馆藏品以收藏高二适作品为特色，以收集“兰亭论辨”相关资料为补充。历年来征集到各类文物366件，其中高二适《南都帖》、《题怀素自叙帖》、长卷《柳河东集·讲疏》；章士钊致高二适诗稿以及郭沫若、沈尹默等关于《兰亭序》真伪观点的手迹弥足珍贵。","行业","120.15038346937749","32.50450007971005","江苏省泰州市姜堰区适纪念馆","兴趣点","1"
"海阳市屹兴丝绸文化博物馆","屹兴丝绸文化博物馆是以弘扬、宣传中国古代丝绸文化为主的丝绸文化博物馆，博物馆的业务范围为面向社会大众采取多种形式开展丝绸文化教育，做好馆藏品的鉴定、修复、建档及保管工作。该馆的建设对充分开发利用海阳市文化资源，促进丝绸文化产业的发展，将起到积极的推动作用。博物馆位于山东省烟台市海阳市海阳路309号，从2013年 3月开始筹建，2013年 5月开工建设，2014年 5月完成展陈并对外开放。","非国有","121.15335233357018","36.775842435554694","山东省烟台市海阳市","区县","0"
"乐山大佛博物馆","乐山大佛博物馆位于乐山大佛景区北入口处，建于2006年，按异形建筑、山体还原生态设计理念，吸纳乐山汉代崖墓形制元素，山馆合一，和谐自然。博物馆占地面积约1.85万m2，建筑面积6578m2。馆藏文物近万件。现有乐山大佛陈列馆、陶瓷石刻艺术馆和书画艺术馆三馆和一个汉代崖墓遗址展示区。展出馆藏文物数百件，走进乐山大佛博物馆，即可感受乐山大佛锲而不舍、前赴后继的凿造、保护历程，领略乐山底蕴厚重的历史文化，还能欣赏精美的古代石刻、陶瓷与现代书画艺术。","文物","103.77427192108603","29.565628772374797","四川省乐山市市中区大佛博物馆","兴趣点","1"
"保定市太行博物馆","保定市太行博物馆坐落在保定市莲池区东湖庄园B区智慧城市院内，2017年11月由保定市民政局批准成立，是利用非国有资产、自愿举办、从事非营利性社会服务活动的社会组织。保定市太行博物馆展出藏品1300余件，这些藏品均是孟宪恒先生多年的收藏。本馆藏品丰富，依据藏品类别主要有：红色抗战藏品；老电影机、老电影胶片及电影相关资料、海报、文献等。本馆业务范围广，一是藏品收藏、征集、保管、保护；二是陈列展览；三是学术研究。","非国有","115.51391463509223","38.843388371708755","河北省保定市","市","1"
"麻江县历史文化陈列馆","麻江县历史文化陈列馆组建于2004年4月，当时称“麻江县民族文物陈列室”，是利用刚刚修缮完成的夏同龢状元第陈列、介绍夏同龢生平、夏同龢手迹和遗物，以及独具麻江民族特色的各种文物。2007年12月，麻江县历史文化陈列馆正式成立，为正股级（财政全额拨款）事业单位，与县文管所合署办公，设馆长1名，副馆长1名，工作人员3名。由于没有专门的场所，目前还暂时利用夏同龢状元第作为馆舍，其中陈列面积520余平方米。2011年，麻江县历史文化陈列馆进入国家第三批免费开放名单，并免费对外开放。","文物","107.54377262238351","26.461742364120372","贵州省黔东南苗族侗族自治州麻江县","区县","1"
"云南师范大学“一二·一”运动纪念馆","云南师范大学“一二·一”运动纪念馆位于昆明市五华区一二一大街298号云南师范大学一二一西南联大校区——全国重点文物保护单位——国立西南联合大学旧址内，是为纪念“一二·一”运动及国立西南联合大学在滇八年的办学历史而建，属行业性国有博物馆。纪念馆始建于1985年，现有展厅1422平方米，内设2个展馆及1个活动展厅，常设“一二·一”运动历史展、李公朴和闻一多先生生平事迹展、西南联大历史展3个基本展览，是目前全国有关“一二·一”运动和西南联大图片资料最多，最集中的展馆。","行业","102.6961436928901","25.059579922793016","云南省昆明市五华区云南师范大学一二一运动纪念馆","兴趣点","1"
"蚝岗遗址博物馆","蚝岗遗址博物馆是保护、研究和展示蚝岗贝丘遗址及珠江、长江、黄河流域彩陶文化的专题性博物馆，是广东省首座、全国为数不多的在城市中心区建成的史前遗址博物馆，是文物保护与城市建设协调发展的典范。该馆将考古发掘现场与出土文物、图片与场景复原等手段相结合，真实生动地再现了5000多年前“蚝岗人”的生活情景和遗址发掘过程，并通过 “考古”发掘、修复“文物”、设计陶器图案等活动，激发观众尤其是青少年对文物考古的兴趣，现已成为研究和展示岭南史前文明的重要基地。","文物","113.73439564671914","23.02980390038932","广东省东莞市蚝岗小区","兴趣点","1"
"竹山县许明清烈士纪念馆","竹山县许明清烈士纪念馆位于竹山县城关镇体育路6号，建筑面积60㎡，展厅面积60㎡，馆藏文物共计75件，基本陈列展览为许明清烈士生平事迹图片展。","行业","110.22561993689408","32.22771501652496","湖北省十堰市竹山县","区县","1"
"北京中华民族博物院","中华民族博物院，位于北四环中路，占地28.2公顷，是一座复原、收藏、陈列和研究中国56个民族文化、文物、社会生活的露天形式人类学博物馆，是目前国内规模最大，民族分类最全的民族文化保护、展示和交流的基地。\n中华民族博物院的主体是中国五十六个民族的56座博物馆，馆藏文物10万件。所有民族建筑均按1∶1比例由当地少数民族工匠按照传统工艺和建筑习俗真材实料建造。文化活动以静态陈列与动态演出相结合。通过陈列展览、民族节庆、原生态歌舞和传统手工艺等诸多方面 “一日纵览江山万里，中华五十六个民族尽收眼底”。","非国有","116.38513315241478","39.98146563465921","北京市朝阳区中华民族博物院","兴趣点","1"
"陕西科学技术馆","以声、光、电、力学、电磁、多媒体等多种元素构成的基本陈列","行业","108.95151093537905","34.26550345106846","陕西省西安市新城区科学技术馆","兴趣点","1"
"景德镇民窑博物馆","景德镇民窑博物馆是以收藏、研究与展示湖田窑历代陶瓷文物为主的专题性博物馆，收藏了五代至民国期间景德镇各民窑口陶瓷文物、标本数万件，并开辟了三个展厅，分别布有“薪火千年”“宋元制瓷作坊遗址”“明代葫芦窑、马蹄窑遗址”等陈列，器物繁多，较清晰地反映了这七百年间陶瓷工艺史上重大变革和集中国古代制瓷历史之大成的全过程。其所辖管的湖田窑遗址是国务院1982年公布的全国重点文物保护单位，也是国家“十二五”确定的全国100处重点大遗址之一，爱国主义教育基地。","文物","117.24613559147511","29.286295994678717","江西省景德镇市珠山区民窑博物馆","兴趣点","1"
"西藏牦牛博物馆","西藏牦牛博物馆是北京市援藏项目之一，位于拉萨市柳梧新区，建筑面积达8000多平方米，是我国唯一一座以牦牛和牦牛文化为专题的博物馆，创始人、馆长为吴雨初。牦牛博物馆以“牦牛精神”（憨厚、忠诚、悲悯、坚韧、勇悍、尽命）为建馆理念，以牦牛为载体，展示与之相依的藏族历史文化，从自然与科学的牦牛、历史与人文的牦牛、精神与艺术的牦牛三个部分，详细介绍牦牛的起源、驯化，牦牛与藏族人民共同创造的西藏文化以及艺术作品里的牦牛文化。2014年5月18日剪彩开馆。2015年5月西藏牦牛博物馆被授予当地4A级旅游景区，并于2015年5月17下午由西藏自治区旅游局授牌。","文物","91.08870434712587","29.621795777793757","西藏自治区拉萨市堆龙德庆区牦牛博物馆","兴趣点","1"
"武汉市江夏区博物馆","江夏区博物馆成立于1985年，先后举办了《江夏区历史文物展》、《毛泽东同志诞辰100周年展览》、《纪念中国人民抗日战争爆发70周年图片展》。现有征集和出土各类馆藏文物1767件，文物标本1000余件，其中国家一级文物3件、二级文物29件、三级文物494件，部分文物还到法国、日本、香港等国家和地区进行展出。","文物","114.28876252049741","30.441055599354076","湖北省武汉市江夏区江夏区博物馆","兴趣点","1"
"临城县邢窑博物馆","临城县邢窑博物馆位于临城县AAAA级景区崆山白云洞景区内，2009年9月4日开馆。面积2180㎡，第一期布展面积800㎡。邢窑博物馆共藏文物916件（套），其中，一级文物3件，二级文物11件，三级文物139件。展厅内按照邢窑的历史发展顺序，展示邢窑各个时期的器物、标本、窑具等。北朝主要以各种青釉瓷器为主。隋朝则在主要展示青釉瓷器的同时还展示了隋代精品“透影白瓷”及施化妆土白瓷，黑釉瓷器等。唐朝是邢窑最为辉煌的历史时期，展品以“类银”“类雪”的白瓷为主，最为抢眼当数“白釉塔式罐、翰林款盖罐、盈字款及官字款碗”等精品，邢窑除烧制白瓷外，还有邢窑唐三彩、硬白陶、彩陶等，其代表作有三彩塔式罐、三彩三足釜等。宋代则为邢窑的又一个高峰期，展品则包括了各种釉瓷、彩绘瓷、印花瓷等。金元明在展示邢窑传统展品的基础上，还集中展示了磁窑沟出土的具有磁州窑风格的“白底黑花瓷”标本。并利用图片等多种功能，展示了国内外博物馆收藏的邢窑瓷器标本照片等。","文物","114.43164574099367","37.453860444039016","河北省邢台市临城县","区县","1"
"舞阳县博物馆","舞阳县博物馆位于县城西大街，1984年建馆，依托古建筑群城隍庙、开元寺而建。城隍庙是一处具有明、清风格的古建筑群，现存殿宇50余间，主体建筑有拜殿、威灵殿、寝宫等。舞阳县是一处县级爱国主义教育基地。基本陈列有《舞阳党史展》、《舞阳汉代画像石展》、《舞阳文化史迹展》三个基本陈列，另外在全县范围内收集各类石刻墓志20多块陈列于院内长廊。《舞阳党史展》陈列于城隍庙拜殿东侧，展厅300平方米，展览以翔实的文字材料和一批珍贵的历史照片，精心制作成20多个板面，图文并茂，反映了自1926年到中华人民共和国成立，我县党组织在各个历史时期的发展与斗争历史，再现了革命先烈前赴后继、浴血奋战的光辉历程。\n   《舞阳汉画展》陈列于开元寺长廊。展厅面积150平方米，展览内容主要是舞阳出土的汉代画象石刻，这些画象题材有""四神图案""、 ""材官厥张""、 ""应龙食鱼""、""拥盾、执彗门吏""、 ""斗兽""及水族动物的图案。这些作品质料优良，绘画逼真，反映了汉代无名大师的聪明才智。《舞阳文化史迹展》内展览根据舞阳的历史文化情况，将以舞阳贾湖文化为代表的新石器以及夏商等各个历史的文化遗迹如舞阳的历史名人、古代建筑、历史文物、风土习俗等以图文并茂的形式展示给观众。","文物","113.58720439242465","33.43292103870498","河南省漯河市舞阳县舞阳县博物馆","兴趣点","1"
"广东省凉茶博物馆","介绍岭南文化、植物中药、凉茶文化、岭南气候、岭南饮食等传承文化。","非国有","113.44477067081588","23.182134396563278","广东省广州市黄埔区凉茶养生博物馆","兴趣点","1"
"天津邮政博物馆","近代中国看天津，作为中国近代邮政的发祥地，天津在中国邮政史上写下了众多第一：中国第一个书信馆、第一个邮政代办机构、第一部邮政规章、第一条邮路、第一张邮政交费表、第一套邮票等都诞生在这里。\n天津邮政博物馆展览面积为1500平方米，分“序厅”、“邮驿与其他通信组织厅”、“邮政厅”、“集邮厅”四大展厅。展示内容从时间跨度上分为5个阶段，即古邮驿时期、近代邮政创办时期、大清邮政时期、中华邮政时期、人民邮政时期。展厅通过文字、实物、照片、塑像等展陈方式，介绍了天津邮政百余年的历史变迁，展示了邮政行业独特的文化魅力。2010年10月9日，天津邮政博物馆正式落成、开放。","行业","117.20449918520578","39.12662779093612","天津市和平区天津邮政博物馆","兴趣点","1"
"广元市千佛崖石刻艺术博物馆","千佛崖摩崖石刻造像为国务院公布的第一批全国重点文物保护单位，现存窟龛1200余个，其中现存造像总数7000余尊身，造像始凿于北魏晚期，兴盛于唐代，五代、和清代有少量开凿，现存造像基本上为唐代遗存，其余各代多为游人题刻和粧銮佛像之举。现存迄唐至清各代题刻118条，历代名人题咏千佛崖诗歌三十余首。千佛崖崖前的金牛古道是连接中原和巴蜀的交通要道，2006年被公布为第六批全国重点文物保护单位。2012年千佛崖成功创建为国家4A级旅游景区。","文物","105.84408001142084","32.474406461196914","四川省广元市利州区千佛崖","村庄","1"
"广元市朝天地震陈列馆","512地震博物馆是汶川大地震后建成的地震博物馆，主要展示5.12抗震救灾及灾后恢复重建图片展览，是铭记“5.12”汶川特大地震灾难，再现波澜壮阔的抗震救灾历程，弘扬伟大的抗震救灾精神的平台，建筑占地1750平方米，建筑面积300平方米，展厅面积200平方米。展品160个，","行业","105.88290516121108","32.63890595256193","四川省广元市朝天区朝天","乡镇","0"
"博野县毛主席像章文化博物馆","博物馆于2012年10月1日建成并免费对外开放，2014年12月1日，经河北省文物局审核批准设立民办博物馆，2014年3月被河北省民俗文化协会授予“优秀民俗文化场馆”称号，2016年1月被中共博野县委宣传部命名为爱国主义教育基地。\n博物馆位于博野县城区，馆内展陈25万余枚毛主席像章，310余幅红色宣传画，300余尊毛主席瓷像等展品。展陈的形式分为四个主题：一是毛主席像章中的社会主义核心价值观；二是忆长征不忘初心，跟党走共筑梦想；三是世界遗产在中国；四是只有共产党 才能救中国。","非国有","115.33214541202852","38.4285101909698","河北省保定市博野县","区县","1"
"阿勒泰地区博物馆","地区博物馆与文物局合署办公，是自治区二级消防风险单位，也是自治区级爱国主义教育基地。现有文物展厅1个，面积320平方，即“阿勒泰地区民族文物陈列”。博物馆陈列展出各类文物544件，其中，一级文物8件、二级文物21件、三级文物24件。主要包括：历史文物、民俗文物、岩刻画、石雕人像、鹿石及鹿石拓片等。2008年国家批准实行免费开放。","文物","88.12304561573941","47.80959452141055","新疆维吾尔自治区阿勒泰地区阿勒泰市阿勒泰地区博物馆","兴趣点","1"
"余干县博物馆","余干县博物馆于1984年12月成立，2005年升格为副科级事业单位。1991年馆舍建设，1997年11月建成开放。现有馆藏藏品1562件（套），主要为瓷器和铜器。基本陈列为“余干古代历史文物陈列”，每年举办2—3个临时或专题展览。通过展品、照片、史料和文字等，全方位展示干越文化的不朽魅力。2008年免费开放以来，始终坚持向全社会开放，每年开放达340天，年接待观众人数6万余人次。","文物","116.68475369862242","28.69462392834497","江西省上饶市余干县余干县博物馆","兴趣点","1"
"高桥历史文化陈列馆","位于上海市浦东新区高桥镇义王路1号，建于上世纪30年代初，建筑面积约1000平方米，基底面积约440平方米，主楼约640平方米，为中西合璧的砖木结构。现在，这幢楼房已列为区级文物保护单位，作为高桥历史文化陈列馆，免费向公众开放。","行业","121.57963835364048","31.347641753196907","上海市浦东新区高桥历史文化陈列馆","兴趣点","1"
"宜君旱作梯田农业生态博物馆","以宜君哭泉旱作梯田原生态展示为主，充分展现了中国传统精耕细作农业下宜君百姓千百年勤奋劳作的智慧及活态文化遗产","文物","109.10911866448491","35.39633679409356","[]","[]","1"
"黄河博物馆","黄河博物馆位于郑州市迎宾路402号，成立于1955年，是我国唯一一座以黄河为专题的自然科技类博物馆，馆藏品包括历史文物、自然标本、书画、音像图片四大类，共一万余件（套），已初步形成了具有黄河特色的藏品体系,被誉为“黄河巨龙的缩影”。2015年8月，黄委在黄河博物馆成立了黄河文化研究与交流中心，为传承、发展和弘扬黄河文化，提供了更为广阔的阵地。1996年以来，河南省、黄委、团中央 中国青联、郑州市、华北水利水电大学等单位先后命名黄河博物馆为郑州市“中小学德育基地”、“爱国主义教育基地”、“科普教育基地”、“中国青年科技创新教育基地”、河南省“大中小学生德育基地”、“青少年教育基地”、“大学生社会实践基地”等各类基地21个，并被评为“郑州市爱国主义教育基地先进单位”。2017年3月，黄河博物馆被水利部命名为“国家级水情教育基地”。","行业","113.67145218718139","34.872772816309784","河南省郑州市惠济区黄河博物馆","兴趣点","1"
"广元红军文化博物馆","广元红军文化园位于广元市利州开发区第三居委会南山魏家岩，坐南向北，总占地面积约30亩。\n红军文化园的陈列分为三单元共9组，从1933年初红四方面军入川始至1935年初红军西渡嘉陵江配合中央红军参加长征止。\n一展室面积约300平方米，主要陈列说明川陕革命根据地和红四方面军的基本情况，并结合地区特点，说明红军在广元地区的主要活动。\n二展室面积180平方米，主要介绍川北红军的宣传工作。\n展室之外的长廊及亭内，共展出红军石刻标语69条、拓片8幅。\n2004年8月，张万年为红军文化园题写了园名。张震题写“丰碑永存、精神长在”。并被授予四川省爱国主义教育基地和四川省国防教育基地。2015年成都医学院与红军文化博物馆共建爱国主义教育基地。","文物","105.95544535676886","31.727725774179877","四川省广元市苍溪县红军","乡镇","0"
"滁州博物馆","滁州博物馆位于滁州市政务中心西南角，2017年5月建成开放，总占地面积32786平方米，建筑面积19605平方米，展陈面积4600平方米，库房面积1200平方米，是皖东地区最大的综合性博物馆。滁州博物馆现有文物和标本1500余件，其中一级文物6件，二级文物15件，三级文物243件。滁州博物馆基本陈列有一层的《襟江带淮 名山秀水——滁州自然风物陈列》和二层的《风云江淮 诗咏琅琊——滁州历史文化陈列》。","文物","118.32628860335208","32.25664680340956","安徽省滁州市南谯区滁州博物馆","兴趣点","1"
"永济市百佛阁博物馆","目前共有藏品2000件/套，其中包括宗教、抗战、古兵器、儒学、官牍、化石等十四个系列展览。","非国有","110.52699791634987","34.87144520383657","山西省运城市永济市","区县","1"
"金秀瑶族自治县坳瑶生态博物馆","金秀县坳瑶生态博物馆位于金秀县六巷乡下古陈屯。坳瑶，自称“标门”(biao men)，他称“坳瑶”，另有“粮瑶”、“正瑶”等别称。坳瑶远祖原居贵州龙魁，后迁居广西百色、南宁和桂平、平南等地。约在明代，部分坳瑶人进入大瑶山，现主要聚居在大瑶山南部罗香、六巷、大樟三个乡20多个村落，8600多人(2008年统计)。","文物","110.18492449004229","24.133103900929143","广西壮族自治区来宾市金秀瑶族自治县","区县","0"
"李富春故居纪念馆（新民学会成立会旧址陈列馆）","1900年5月22日，李富春出生在这里，并在此度过了童年和青少年时代，1919年10月，李富春离开长沙，赴法国勤工俭学，从此走上革命道路，后成为党和国家的领导人。李富春故居1993年列为长沙市文物保护单位，1994年设为李富春故居纪念馆。        新民学会成立会旧址位于湖南省长沙市岳麓区新民路周家台子，1917年至1919年，蔡和森全家租居于此。故居房舍为单层竹木结构民居建筑，青瓦屋面，旧址槽门悬挂“沩痴寄庐”匾额。1987年开始筹建新民学会旧址陈列馆，1988年4月正式对外开放。","文物","122.82778394922303","41.990717183734844","辽宁省沈阳市新民市新民","兴趣点","0"
"腾冲市腾越文化博物馆","采用干栏式建筑为主题设计的祥云托钺（腾越）为标志","非国有","98.51809582650442","25.034509746868743","云南省保山市腾冲市文化","乡镇","1"
"天台县博物馆","天台博物馆是一个以教育、研究、欣赏为目的，收藏、保护并向公众展示人类活动和自然环境见证物的国有综合性博物馆。得益于丰厚的历史积淀和丰富的文化遗存，天台博物馆成为人们了解天台山历史文化的重要窗口。","文物","121.03862364960484","29.162650779458456","浙江省台州市天台县天台博物馆","兴趣点","1"
"将乐县博物馆","将乐县博物馆成立于1987年5月4日（将政〔1987〕综43号），为县综合类博物馆，隶属县文体广电出版局，经费实行财政全额拨款。主要工作职责是收藏、保护、研究和展示馆藏文物、标本、资料等，向公众免费开放。\n2002年1月，博物馆迁入占地1200平方米，建筑面积1801平方米的新馆，内有展馆（室）、库房、值班室和办公室等。博物馆现有工作人员12人，在编6人，其中研究馆员1人、馆员1人、助馆1人，高级工2人、中级工1人。\n2006年1月25日，将乐县历史文物陈列室对外开放；2008年9月10日,将乐•中央苏区县纪念馆对外开放；2009年6月26日，杨时纪念馆对外开放。","文物","117.47205004770139","26.733094455872966","福建省三明市将乐县将乐县博物馆","兴趣点","1"
"昌邑华裕茧绸文化博物馆","昌邑市华裕茧绸文化博物馆是由山东省文物局批准设立的，由昌邑市华裕丝绸有限责任公司投资设立的非营利性民间博物馆，于2016年8月月建成并免费对外开放，建筑面积800平方米，是山东省第一家丝绸专题博物馆，共收集古、现代真丝绸生产设备、工具、器具、丝绸实物及有关茧项目开发历史图书、图片、资料等共计1000余件，全面介绍了昌邑茧绸的发展历史。年可接待游客5万人次，与山东非物质文化遗产柳疃丝绸技艺传习中心相邻，可为游客现场制作传统手工丝绸。","非国有","119.39020059628336","36.934468688798866","山东省潍坊市昌邑市昌邑","兴趣点","1"
"深圳市宝安区锦舟陶瓷博物馆","本馆展示有1200余件当代景德镇著名艺术家制作的原创陶瓷精品，其中：中国工艺美术大师作品数百件，省级大师职称以上艺术家及景德镇老艺人作品超过展品80%，涵括了景德镇千年制瓷历史长河中的250多种系列，是百种器型，万余种花面。此外还收藏了16名国家一级画师及33名省级工艺美术大师的陶瓷作品及书画。","非国有","113.87913425293344","22.5583046625521","广东省深圳市宝安区","区县","0"
"郑州瞻世博物馆","郑州瞻世博物馆是以收藏明清代家具、瓷器及克拉克瓷为主的博物馆，展厅面积600余平方，展出藏品约1000余件，其中包括家具、瓷器、铜器、字画、金银玉器等多个种类，尤以明清家具藏品为特色。","非国有","113.62130075088868","34.74652958636255","河南省郑州市","市","1"
"龙川县博物馆","龙川县博物馆是文化广电新闻出版局所属文化事业单位，是地方综合性博物馆、市县爱国主义教育基地、中小学德育基地。1981年7月1日成立，是事业股级单位，定编人员3名，经费财政划拨列支。是一个集收藏、保护、研究、展示、考古调查等功能于一体的公益性单位。该馆初期无馆舍，与图书馆一齐办公，1985年冬始建馆舍，1987年冬竣工，1988年11月对外开放，占地面积1000多平方米。1993年和2002年扩建文物展室，现总建筑面积1100平方米，内设有办公室、文物库房、革命文物展室、历史文物展室、黄居仁纪念室和临时展览等。2012年龙川县新博物馆在老隆镇文化广场东侧开工建设，目前主体竣工，总建筑面积7391.92平方米，为多层民用建筑。目前，博物馆馆藏历史文物和革命文物3088件，其中二级文物17件，三级文物170件套。","文物","115.25309734980492","24.100631415065067","广东省河源市龙川县","区县","1"
"杨浦法院博物馆","上海杨浦法院博物馆成立于2004年，位于杨浦区人民法院大楼六楼（河间路29号），是上海首家专门介绍法律文化和法院建设的博物馆。博物馆展厅面积200平方米，拥有16个展示立面、200多幅图片、100多件实物和模型，按时间序列，分为“法的文化”、“执政创业”、“历尽磨难”、“振兴发展”、“走向未来”5个展区，全面展示了中外法制演变进程和改革开放以来上海法院系统步入快速发展轨道、全面恢复振兴的新风貌。","行业","121.52607586830254","31.265949506025244","上海市杨浦区杨浦法院","兴趣点","1"
"平湖市博物馆","平湖市博物馆位于平湖市新华南路372号，是一家集收藏、保护、研究、教育、考古调查等功能于一体的地志性综合博物馆。博物馆成立于1958年，现1999年迁至现址,新馆占地5亩，由主楼和办公楼组成，建筑面积4900平方米。主楼包括库房、工作室、修复室、固定展厅、多功能展厅、接待室、报告厅等。楼间空地置假山、水池、竹丛、草坪。博物馆藏品丰富，有陶器、石器、玉器、瓷器、书法、绘画、铜器等17个类别近万余件文物,其中一级文物7件、二级文物56件、三级文物1779件。馆藏马家浜文化喇叭形红陶豆、崧泽文化刻符折腹陶罐、良渚文化神人兽面纹玉琮、唐鎏金铜佛像头、明犀牛角杯等，均极为宝贵。馆藏书画藏品众多，特别是明、清及近现代书画藏品，如明郑和款圆瀞金书《妙法莲华经》卷、明文徵明七言诗行书轴、清华喦肖像轴、现代张大千山水图轴以及晚清“海上画派”诸家如吴昌硕、任颐、浦华等的作品，数量多、质量高。1958年建馆以来，博物馆先后举办了《历史文物》、《现代文物》、《馆藏明清书画》、《庄桥坟遗址考古发掘成果汇报展》、《报本塔－人文遗存展》等大小展览100多次，观众总人数近百万人次。2005年5-8月底，报本塔天宫出土的明郑和款圆瀞金书《妙法莲花经》卷参加了在国家博物馆和香港历史博物馆由文化部、交通部主办的“云帆万里照重洋——纪念郑和下西洋六百周年纪念展”。2005年8月，馆藏及庄桥坟遗址出土的良渚文化器物参加了在国家博物馆由浙江省文物局与国家博物馆主办的“文明曙光——良渚文化精品展”；馆藏书画、器物等先后还在浙江博物馆、国家博物馆、香港历史博物馆和省内其他兄弟县市博物馆中展出。","文物","121.00594216943107","30.687224151664847","浙江省嘉兴市平湖市平湖博物馆","兴趣点","1"
"丰顺县博物馆","丰顺县博物馆成立于1978年12月，位于汤坑镇坚真公园坚真纪念大楼内，是一座国有综合性博物馆，隶属于丰顺县文化广电新闻出版局。博物馆现有藏品2904件，其中一级文物4件；二级文物24件；三级文物88件。这些藏品既有新旧石器时期的文物，也有自夏商以来各时期的文物精品。藏品包括有陶瓷、铜器、铁器、钱币、竹木漆器、碑刻等，还有部份革命文物以及我县少数民族——畲族等民俗文物。","文物","116.17841183709272","23.762691173902358","广东省梅州市丰顺县丰顺县博物馆","兴趣点","1"
